Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
PMET3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","4,10%","0,00","-290.863.000,00","0,00","37,74%"
MRSA6B,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,98%","0,00","4.312.820.000,00","0,00","1,03%"
VSPT4,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-2,21%","0,00","5.139.110.000,00","0,00","11,25%"
ODER3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","41,79%","0,00","284.266.000,00","0,00","10,81%"
EQMA5B,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","23,36%","0,00","2.997.240.000,00","0,00","7,29%"
MNSA3,"0,42","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","-208,15%","-362,66%","3,63","-13,50%","145,70%","0,00","-9.105.000,00","-6,52","-41,11%"
PORP4,"2,40","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-2,08%","0,00","22.399.000,00","0,00","13,66%"
CFLU4,"1.000,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","8,88%","10,72%","1,10","17,68%","32,15%","0,00","60.351.000,00","0,06","8,14%"
CSTB4,"147,69","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","40,85%","28,98%","2,60","22,40%","20,11%","0,00","8.420.670.000,00","0,14","31,91%"
VNET3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","5,17%","0,00","9.490.850.000,00","0,00","-17,77%"
MRSA6B,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,98%","0,00","4.312.820.000,00","0,00","1,03%"
IVTT3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-0,40%","0,00","1.083.050.000,00","0,00","20,67%"
VSPT3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-2,21%","0,00","5.139.110.000,00","0,00","11,25%"
EQMA6B,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","23,36%","0,00","2.997.240.000,00","0,00","7,29%"
MNSA4,"0,47","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","-208,15%","-362,66%","3,63","-13,50%","145,70%","0,00","-9.105.000,00","-6,52","-41,11%"
CLAN3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-1,05%","0,00","1.012.240.000,00","0,00","-63,96%"
POPR4,"10,17","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","8,66%","5,65%","1,08","15,25%","19,93%","0,00","545.803.000,00","0,82","30,93%"
CLSC6,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","26,13%","0,00","1.984.640.000,00","0,00","9,05%"
CSTB3,"150,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","40,85%","28,98%","2,60","22,40%","20,11%","0,00","8.420.670.000,00","0,14","31,91%"
BBTG12,"3,15","-10.639,40","53.197,20","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-500,00%","0,00","5.000,00","0,00","0,00%"
BIDI4,"63,01","-6.692,74","14,58","0,000","0,07%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-0,22%","138.145.000,00","3.302.690.000,00","0,00","34,45%"
BIDI11,"188,30","-6.666,90","14,53","0,000","0,07%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-0,22%","306.754.000,00","3.302.690.000,00","0,00","34,45%"
BIDI3,"62,30","-6.617,33","14,42","0,000","0,07%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-0,22%","17.679.700,00","3.302.690.000,00","0,00","34,45%"
AZEV3,"5,83","-3.130,92","-480,95","4.520,440","0,00%","1.811,530","-978,41","-22.314,70","-437,21","-22.318,20","-31.691,50","-20,26%","-144,38%","0,25","-12,97%","15,36%","467.632,00","-240.014,00","-0,09","-86,06%"
GUAR4,"151,00","-2.775,99","14,99","12,070","0,00%","5,452","20,82","-396,71","-767,66","-400,43","227,71","-3,04%","-0,43%","1,71","-2,02%","-0,54%","0,00","5.027.340.000,00","0,81","3,03%"
AZEV4,"3,69","-1.981,66","-304,41","2.861,140","0,00%","1.146,570","-619,27","-14.123,70","-276,73","-14.127,20","-20.060,40","-20,26%","-144,38%","0,25","-12,97%","15,36%","635.875,00","-240.014,00","-0,09","-86,06%"
LINX3,"38,00","-1.511,45","4,27","8,323","0,30%","2,669","10,48","52,12","32,80","50,37","23,95","15,97%","-0,55%","2,26","7,25%","-0,28%","37.811.300,00","1.684.040.000,00","0,31","15,83%"
APER3,"46,13","-1.012,47","3,95","6,752","0,09%","2,338","24,77","-210,63","-14,03","-197,30","86,63","-3,21%","-0,85%","1,64","-1,34%","-0,39%","4.020.800,00","177.727.000,00","0,00","-4,93%"
PLDN4,"486,00","-553,07","1,08","0,919","0,00%","0,611","1,07","-75,56","3,10","-33,12","-33,12","-1,22%","-0,17%","10,81","-1,27%","-0,20%","0,00","289.939.000,00","0,01","10,26%"
STBP3,"7,30","-457,53","3,00","6,773","0,19%","1,489","6,68","193,52","-7,05","173,93","30,61","3,50%","-1,48%","4,18","1,05%","-0,66%","45.764.300,00","2.097.210.000,00","0,21","3,90%"
MILS3,"7,79","-413,47","1,79","3,876","0,00%","1,330","4,82","138,56","11,30","130,45","11,23","2,80%","-0,94%","3,84","1,33%","-0,43%","12.454.700,00","1.097.900.000,00","0,24","9,42%"
MOAR3,"270,00","-353,96","3,40","30,406","3,01%","2,004","6,00","-82,02","78,57","-76,12","-77,70","-37,07%","-8,59%","4,27","-3,99%","-0,96%","352.330,00","972.904.000,00","0,41","81,29%"
LCSA4,"35,09","-337,52","-228,00","79,738","0,00%","125,308","-202,27","-505,80","-96,61","-506,56","-506,56","-15,77%","-23,63%","0,29","-28,74%","67,55%","0,00","-377.568.000,00","-0,35","6.354,07%"
GUAR3,"15,55","-285,87","1,54","1,243","2,61%","0,561","2,14","-40,85","-79,05","-44,57","25,35","-3,04%","-0,43%","1,71","-2,02%","-0,54%","13.010.200,00","5.027.340.000,00","0,81","3,03%"
BHGR3,"19,10","-272,16","1,10","3,613","0,00%","0,855","-194,45","23,70","-8,56","25,95","14,20","15,24%","-1,31%","0,96","3,93%","-0,40%","0,00","1.077.600.000,00","0,20","20,67%"
MAPT3,"50,01","-270,35","-8,00","0,000","0,00%","59,456","-9.191,84","-308,45","-7,05","-308,45","-308,45","0,00%","0,00%","0,00","-19,40%","2,96%","0,00","-5.747.000,00","0,00","0,00%"
MAPT4,"45,46","-245,75","-7,27","0,000","0,00%","54,046","-8.355,55","-280,39","-6,41","-280,39","-280,39","0,00%","0,00%","0,00","-19,40%","2,96%","1.572,03","-5.747.000,00","0,00","0,00%"
RJCP3,"0,01","-224,70","0,65","0,000","0,00%","0,619","0,00","-522,94","0,00","-523,96","-917,32","0,00%","0,00%","0,00","0,00%","-0,29%","0,00","17.287.200,00","0,00","0,00%"
ABYA3,"4,91","-214,80","1,76","2,055","0,00%","0,527","1,98","19,96","-2,75","33,67","33,67","10,29%","-0,96%","2,09","2,78%","-0,82%","0,00","292.060.000,00","1,31","16,41%"
DASA3,"57,74","-205,93","8,78","4,412","0,44%","2,327","25,93","256,30","-5,55","287,86","39,33","1,72%","-2,10%","1,40","1,11%","-4,26%","9.995.990,00","3.536.230.000,00","1,51","21,27%"
PITI4,"1,28","-204,74","0,00","0,000","0,00%","0,000","0,00","-2.637,65","0,00","-2.637,65","111,07","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","-29,63%"
NORD3,"19,50","-190,71","-0,92","79,403","0,00%","7,495","-2,76","-187,12","-0,83","-241,11","-241,11","-42,44%","-41,64%","0,02","-4,06%","0,48%","36.221,50","-139.973.000,00","-0,27","42,68%"
STBP11,"14,40","-180,51","1,18","2,672","0,00%","0,587","2,63","76,35","-2,78","56,76","9,99","3,50%","-1,48%","4,18","1,05%","-0,66%","0,00","2.097.210.000,00","0,21","3,90%"
BTOW3,"67,07","-178,24","3,96","3,710","0,00%","1,662","3,60","109,92","14,13","100,31","36,33","3,38%","-2,08%","2,96","4,56%","-2,22%","315.257.000,00","9.485.710.000,00","0,82","2,79%"
PRNR3,"8,15","-148,22","1,40","1,307","0,00%","0,941","2,29","-65,29","3,38","-55,75","16,10","-2,00%","-1,28%","3,08","-2,26%","-0,95%","1.027.760,00","225.687.000,00","0,28","7,58%"
CSED3,"11,95","-131,14","10,09","2,534","0,00%","1,243","-50,70","27,36","-1,65","34,31","16,12","9,26%","-1,93%","0,83","4,88%","-7,70%","10.072.800,00","452.004.000,00","3,04","22,16%"
LCSA3,"12,50","-120,23","-81,22","28,405","0,00%","44,638","-72,05","-180,18","-34,41","-180,95","-180,95","-15,77%","-23,63%","0,29","-28,74%","67,55%","0,00","-377.568.000,00","-0,35","6.354,07%"
MAGG3,"59,40","-119,98","1,32","0,684","0,00%","0,440","9,32","4,07","-1,55","6,41","5,34","16,82%","-0,57%","1,14","14,05%","-1,10%","0,00","2.246.130.000,00","1,03","9,27%"
ARTR3,"10,01","-119,42","0,90","1,587","0,00%","0,356","-5,74","16,02","-0,66","36,62","10,03","9,91%","-1,33%","0,53","2,37%","-0,76%","0,00","6.372.950.000,00","1,30","-3,48%"
LPSB3,"4,07","-117,18","3,42","3,601","0,00%","1,510","5,21","15,78","-12,50","12,13","7,94","22,83%","7,83%","2,89","15,19%","-2,92%","4.584.950,00","175.633.000,00","0,01","5,27%"
NTCO3,"52,08","-110,20","2,62","1,941","0,00%","1,176","27,82","35,24","-4,84","37,93","16,23","5,51%","-1,80%","1,16","4,44%","-2,38%","342.174.000,00","27.364.300.000,00","0,51","155,60%"
ANIM3,"10,34","-101,59","1,67","2,937","0,00%","0,911","2,51","17,93","82,77","18,10","11,01","16,38%","-2,86%","4,78","7,15%","-1,64%","29.907.400,00","2.505.520.000,00","0,53","9,49%"
SOMA3,"14,73","-100,81","4,51","5,651","0,00%","3,052","6,91","-580,56","9,05","-557,10","81,51","-0,97%","-5,61%","3,03","-0,86%","-4,47%","17.072.800,00","1.559.130.000,00","0,27","-4,63%"
TUPY4,"48,21","-91,21","2,72","1,633","0,00%","1,137","3,83","23,09","-30,22","25,75","11,90","7,07%","-1,79%","2,20","7,39%","-2,98%","0,00","2.553.460.000,00","0,87","9,07%"
BNCA3,"70,30","-90,30","2,45","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-2,72%","0,00","3.068.150.000,00","0,00","2,41%"
ENJU3,"13,35","-83,84","5,25","32,780","0,00%","4,932","5,46","-83,71","5,50","-67,57","-86,35","-39,16%","-39,10%","17,86","-229,49%","-6,26%","32.122.000,00","497.143.000,00","0,00","0,00%"
RCSL4,"1,46","-81,04","-1,71","3,882","0,00%","2,513","-19,63","158,15","-1,23","156,55","75,27","2,45%","-4,80%","0,77","1,68%","2,11%","2.897.660,00","-64.669.000,00","-0,00","761,86%"
HBRE3,"16,20","-80,38","1,52","21,616","0,00%","0,640","-16,82","22,94","-1,53","33,50","33,26","94,22%","-35,43%","0,61","2,92%","-1,89%","2.618.110,00","1.101.940.000,00","0,80","13,81%"
CTSA3,"2,58","-76,47","1,01","0,607","1,18%","0,442","82,70","17,85","-2,88","33,41","18,86","3,40%","-0,79%","1,01","2,71%","-1,33%","253.914,00","283.293.000,00","0,93","5,70%"
OPCT3,"8,53","-74,78","10,79","2,654","0,00%","1,518","22,95","36,03","-2,70","49,51","18,39","7,37%","-3,55%","1,29","5,23%","-14,43%","14.357.900,00","158.121.000,00","5,09","44,98%"
AMIL3,"32,20","-73,28","7,70","1,129","0,00%","2,003","-16,95","136,58","-5,43","138,61","50,13","0,83%","-1,53%","0,75","2,22%","-10,51%","0,00","1.532.980.000,00","1,24","28,47%"
BRTP3,"35,71","-67,26","2,45","1,168","0,00%","0,684","8,98","6,03","-2,40","7,55","7,55","19,37%","-2,96%","1,29","13,41%","-3,64%","0,00","5.302.340.000,00","0,91","3,66%"
IDVL11,"140,00","-66,00","60,56","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-91,76%","0,00","237.683.000,00","0,00","0,00%"
SBFG3,"27,29","-58,55","3,38","2,743","0,00%","1,066","4,59","-116,97","-6,92","-139,76","42,99","-2,34%","-4,69%","1,78","-1,12%","-5,78%","43.880.100,00","1.950.300.000,00","0,92","-5,44%"
CTSA4,"1,89","-56,02","0,74","0,444","1,77%","0,324","60,59","13,08","-2,11","28,63","16,16","3,40%","-0,79%","1,01","2,71%","-1,33%","119.106,00","283.293.000,00","0,93","5,70%"
MBLY3,"20,84","-55,13","-118,65","3,680","0,00%","7,155","-50,35","-124,03","-18,39","-129,29","293,90","-2,97%","-6,67%","0,83","-11,78%","215,23%","7.015.680,00","-18.704.000,00","-6,29","48,18%"
PEFX3,"19,00","-52,04","1,68","0,477","0,00%","0,597","20,34","5,75","-3,18","6,59","0,00","8,30%","-0,92%","1,07","11,77%","-3,24%","0,00","396.955.000,00","0,31","4,36%"
PEFX5,"19,00","-52,04","1,68","0,477","0,00%","0,597","20,34","5,75","-3,18","6,59","0,00","8,30%","-0,92%","1,07","11,77%","-3,24%","0,00","396.955.000,00","0,31","4,36%"
TOYB4,"2,50","-47,96","-5,43","5,256","0,00%","4,405","-6,47","-9,04","-3,83","-9,15","-9,67","-58,16%","-10,96%","0,49","-59,36%","11,31%","0,00","-13.852.000,00","-0,07","-26,99%"
TUPY3,"24,98","-47,26","1,41","0,846","0,00%","0,589","1,98","11,97","-15,66","14,63","6,76","7,07%","-1,79%","2,20","7,39%","-2,98%","29.429.000,00","2.553.460.000,00","0,87","9,07%"
TELB3,"73,10","-46,70","3,19","18,593","0,00%","1,169","4,88","-17,37","-3,61","-14,93","-60,24","-107,04%","-39,81%","4,37","-8,94%","-6,84%","93.096,20","1.553.240.000,00","0,17","49,11%"
IMBI3,"5,01","-46,42","2,81","2.659,020","0,00%","0,518","-2,21","-97,12","-0,37","-104,72","-107,45","-2.737,88%","-13.821,20%","0,05","-0,54%","-6,05%","0,00","62.544.000,00","0,22","-57,16%"
CLAN4,"3,00","-44,92","0,47","15,151","0,00%","0,406","-15,50","-82,56","-6,36","-97,43","22,68","-18,35%","-33,73%","0,73","-0,50%","-1,05%","0,00","1.012.240.000,00","0,08","-63,96%"
HBSA3,"6,10","-43,95","3,04","3,172","0,00%","0,812","4,73","26,63","-1,68","43,46","19,02","11,91%","-7,22%","3,20","3,77%","-6,92%","27.148.900,00","1.525.830.000,00","2,60","63,03%"
TOYB3,"2,29","-43,94","-4,97","4,815","0,00%","4,035","-5,93","-8,28","-3,50","-8,39","-8,87","-58,16%","-10,96%","0,49","-59,36%","11,31%","0,00","-13.852.000,00","-0,07","-26,99%"
EBTP3,"10,21","-43,56","1,17","0,548","0,00%","0,353","-502,47","6,42","-0,73","8,46","2,85","8,53%","-1,03%","0,99","6,03%","-2,68%","0,00","10.782.200.000,00","0,39","22,10%"
EBTP4,"10,00","-42,66","1,14","0,537","0,00%","0,346","-492,13","6,29","-0,71","8,33","2,81","8,53%","-1,03%","0,99","6,03%","-2,68%","0,00","10.782.200.000,00","0,39","22,10%"
FBRA4,"34,58","-39,57","1,66","0,457","0,00%","0,738","18,94","7,40","-4,43","10,62","10,62","6,18%","-1,15%","1,11","11,94%","-4,20%","0,00","213.406.000,00","0,77","12,48%"
BRTP4,"20,81","-39,19","1,43","0,681","0,00%","0,399","5,23","3,51","-1,40","5,03","5,03","19,37%","-2,96%","1,29","13,41%","-3,64%","0,00","5.302.340.000,00","0,91","3,66%"
ELMD3,"17,35","-35,15","26,06","8,929","0,00%","2,359","-32,16","-54,03","-3,26","-67,16","142,06","-16,53%","-26,02%","0,72","-5,36%","-74,15%","10.641.500,00","91.917.000,00","7,27","-9,44%"
ITEC3,"40,10","-35,12","22,04","2.611,690","0,00%","9,216","25,42","-26,00","-68,91","-24,80","-29,56","-10.044,70%","-7.435,88%","5,23","-63,06%","-62,76%","0,00","20.143.000,00","0,00","-74,79%"
IMBI4,"3,50","-32,43","1,96","1.857,600","0,00%","0,362","-1,54","-67,85","-0,26","-75,44","-77,41","-2.737,88%","-13.821,20%","0,05","-0,54%","-6,05%","0,00","62.544.000,00","0,22","-57,16%"
PRTX3,"2,77","-32,27","-145,32","297,651","0,00%","1,400","-2,57","-97,11","-1,43","-128,99","37,19","-306,50%","-922,47%","0,05","-1,50%","450,37%","0,00","-18.917.000,00","-49,85","307,96%"
DFVA3,"9,90","-31,38","60,69","4,327","0,00%","5,365","29,10","-55,91","-31,47","-58,28","-58,28","-7,74%","-13,79%","1,33","-10,35%","-193,42%","0,00","1.170.000,00","2,84","3,39%"
ASTA4,"25,83","-30,79","1,00","0,652","0,00%","0,446","2,57","19,90","-3,30","33,20","33,20","3,28%","-2,12%","1,71","2,52%","-3,25%","0,00","515.672.000,00","0,85","-4,73%"
CTSA8,"1,00","-29,64","0,39","0,235","0,00%","0,171","32,06","6,92","-1,12","22,48","12,69","3,40%","-0,79%","1,01","2,71%","-1,33%","0,00","283.293.000,00","0,93","5,70%"
VGOR4,"5,87","-29,58","7,18","1,229","0,00%","1,468","113,97","27,32","-3,22","34,09","34,09","4,50%","-4,59%","1,04","6,00%","-24,29%","0,00","135.178.000,00","1,89","4,77%"
CRBM3,"90,00","-28,95","3,26","1,498","0,00%","1,172","2,98","-15,45","16,90","-14,17","-14,17","-9,70%","-5,18%","2,24","-12,71%","-11,28%","0,00","827.347.000,00","0,45","-1,58%"
BRML3,"9,71","-28,85","0,79","9,265","0,00%","0,442","6,10","15,96","-1,40","20,55","19,30","58,06%","-36,73%","4,01","3,01%","-2,73%","163.820.000,00","10.745.600.000,00","0,36","-6,64%"
DFVA4,"8,00","-25,35","49,04","3,497","0,00%","4,335","23,51","-45,18","-25,43","-47,55","-47,55","-7,74%","-13,79%","1,33","-10,35%","-193,42%","0,00","1.170.000,00","2,84","3,39%"
TAMM4,"52,73","-22,74","3,80","0,626","0,00%","0,524","-31,11","9,77","-0,96","18,01","9,66","6,41%","-2,21%","0,95","6,36%","-16,70%","0,00","2.174.310.000,00","4,08","9,79%"
TAMM3,"52,60","-22,68","3,79","0,625","0,00%","0,523","-31,04","9,74","-0,96","17,98","9,65","6,41%","-2,21%","0,95","6,36%","-16,70%","0,00","2.174.310.000,00","4,08","9,79%"
CEAB3,"12,24","-22,68","1,42","0,923","0,00%","0,516","2,97","-15,49","-3,32","-14,27","12,35","-5,96%","-4,07%","1,56","-5,25%","-6,27%","21.934.600,00","2.654.800.000,00","0,46","-11,07%"
TCNO3,"2,34","-21,94","276,62","0,000","0,00%","0,066","-0,16","-3,63","-0,08","-11,48","-12,57","0,00%","0,00%","0,29","-2,45%","-1.260,71%","190.354,00","56.000,00","597,68","-62,52%"
RRRP3,"41,70","-21,29","5,12","27,022","0,00%","2,617","8,40","143,43","-21,22","141,54","69,73","18,84%","-135,39%","6,74","2,79%","-24,07%","35.317.300,00","1.077.100.000,00","0,59","0,00%"
RSUL4,"205,00","-20,93","-14,61","0,612","0,00%","0,504","-1,27","3,63","-0,71","3,75","3,22","16,87%","-2,92%","0,45","15,20%","69,78%","17.031,40","-8.182.000,00","-1,59","15,97%"
CRBM7,"60,00","-19,30","2,18","0,999","0,00%","0,782","1,99","-10,30","11,26","-9,02","-9,02","-9,70%","-5,18%","2,24","-12,71%","-11,28%","0,00","827.347.000,00","0,45","-1,58%"
WMBY3,"25,39","-19,30","2,87","0,836","0,00%","0,182","1,20","8,62","-1,50","25,02","25,02","9,70%","-7,05%","1,44","2,39%","-14,86%","0,00","212.439.000,00","6,51","-14,48%"
TDBH4,"0,66","-18,63","1,28","0,906","0,00%","0,811","-6,15","8,73","-5,66","10,23","10,23","10,38%","-4,86%","0,63","10,48%","-6,85%","0,00","554.115.000,00","0,27","35,74%"
TANC4,"43,00","-18,54","3,10","0,511","0,00%","0,428","-25,37","7,96","-0,78","16,20","8,69","6,41%","-2,21%","0,95","6,36%","-16,70%","0,00","2.174.310.000,00","4,08","9,79%"
GFSA3,"4,49","-17,64","0,86","1,527","0,00%","0,360","1,25","19,10","3,84","23,61","21,14","7,99%","-8,71%","1,73","2,35%","-4,90%","39.886.300,00","1.562.380.000,00","0,60","-4,77%"
BIOM3,"17,65","-16,89","6,24","20,372","0,00%","2,748","8,88","-23,13","-28,06","-24,02","-24,02","-88,09%","-120,62%","3,03","-18,36%","-36,96%","370.735,00","191.479.000,00","0,98","698,62%"
CCIM3,"5,52","-16,44","0,94","0,498","0,00%","0,198","0,53","8,96","-1,09","25,04","38,84","5,55%","-3,03%","2,58","2,38%","-5,75%","0,00","660.347.000,00","1,93","29,98%"
TESA3,"42,78","-16,40","1,19","0,756","0,00%","0,320","-10,24","3,95","-0,84","8,25","6,68","19,14%","-4,61%","0,92","9,31%","-7,24%","1.043.250,00","784.726.000,00","1,40","9,98%"
TELB4,"25,46","-16,27","1,11","6,476","0,00%","0,407","1,70","-6,05","-1,26","-3,61","-14,58","-107,04%","-39,81%","4,37","-8,94%","-6,84%","217.008,00","1.553.240.000,00","0,17","49,11%"
BSEV3,"9,73","-15,84","-20,85","0,955","0,00%","0,927","-5,33","6,29","-1,27","10,28","4,37","15,19%","-6,03%","0,64","16,72%","131,66%","1.683.230,00","-476.211.000,00","-14,52","7,46%"
TDBH3,"0,56","-15,81","1,08","0,769","0,00%","0,688","-5,22","7,40","-4,80","8,91","8,91","10,38%","-4,86%","0,63","10,48%","-6,85%","0,00","554.115.000,00","0,27","35,74%"
TCNO4,"1,66","-15,57","196,24","0,000","0,00%","0,047","-0,11","-2,58","-0,06","-10,43","-11,42","0,00%","0,00%","0,29","-2,45%","-1.260,71%","286.829,00","56.000,00","597,68","-62,52%"
ECOR3,"11,47","-15,11","114,07","1,602","0,00%","0,578","-8,34","3,90","-0,69","8,19","6,14","41,08%","-10,60%","0,69","17,29%","-754,68%","45.666.600,00","56.181.000,00","151,27","9,46%"
GBIO33,"10,40","-14,97","1,32","1,518","0,00%","0,791","7,57","13,53","17,58","16,06","16,06","11,21%","-10,14%","1,31","7,12%","-8,83%","0,00","838.439.000,00","0,31","-8,99%"
SCLO3,"14,10","-14,51","-0,08","64,766","0,00%","0,697","-0,08","-49,58","-0,08","-147,55","-157,35","-130,62%","-446,41%","0,02","-1,46%","0,58%","0,00","-160.491.000,00","-0,17","-25,28%"
KLBN3,"6,13","-13,84","9,04","2,882","0,00%","0,976","4,80","12,02","-1,71","18,93","10,33","23,98%","-20,00%","2,98","10,73%","-65,29%","2.695.880,00","3.810.300.000,00","6,91","13,29%"
LECO4,"1,46","-13,48","2,00","0,637","0,00%","0,924","-16,84","-29,69","-3,16","-32,69","-32,69","-2,14%","-4,72%","0,82","-3,48%","-14,82%","0,00","105.928.000,00","0,20","3,58%"
KLBN11,"29,70","-13,41","8,76","2,793","0,00%","0,946","4,65","11,65","-1,66","18,55","10,13","23,98%","-20,00%","2,98","10,73%","-65,29%","298.210.000,00","3.810.300.000,00","6,91","13,29%"
SEDU3,"23,80","-13,36","15,00","3,443","0,00%","1,531","57,90","-22,47","-2,67","-28,68","-69,64","-15,33%","-25,73%","1,09","-8,15%","-112,29%","0,00","415.869.000,00","4,67","10,87%"
KLBN4,"5,90","-13,32","8,70","2,774","0,00%","0,940","4,62","11,57","-1,65","18,47","10,09","23,98%","-20,00%","2,98","10,73%","-65,29%","12.857.600,00","3.810.300.000,00","6,91","13,29%"
IGUA3,"8,15","-12,52","-1,44","0,568","0,00%","0,564","-0,65","8,22","-0,60","14,80","5,80","6,91%","-4,53%","0,34","7,61%","11,52%","0,00","-164.188.000,00","-1,33","-7,41%"
FGUI3,"12,00","-12,41","-2,15","16,009","0,00%","25,203","-2,20","-57,76","-2,05","-70,17","-70,17","-27,72%","-129,00%","0,04","-60,74%","17,32%","0,00","-222.024.000,00","-0,46","2,13%"
IGUA6,"8,07","-12,40","-1,43","0,562","0,00%","0,558","-0,64","8,14","-0,59","14,72","5,77","6,91%","-4,53%","0,34","7,61%","11,52%","0,00","-164.188.000,00","-1,33","-7,41%"
IGUA5,"7,98","-12,26","-1,41","0,556","0,00%","0,552","-0,64","8,04","-0,59","14,63","5,73","6,91%","-4,53%","0,34","7,61%","11,52%","0,00","-164.188.000,00","-1,33","-7,41%"
PRVI3,"10,54","-11,74","1,61","0,919","0,00%","0,565","-250,86","9,71","-1,48","9,87","6,39","9,46%","-7,83%","0,99","6,15%","-13,71%","0,00","525.170.000,00","0,10","16,19%"
AALR3,"9,38","-11,39","0,93","1,195","0,93%","0,437","12,00","-162,36","-1,48","-245,00","14,90","-0,74%","-9,95%","1,19","-0,31%","-8,18%","7.002.600,00","1.190.540.000,00","0,67","-0,53%"
CPNY3,"2,35","-11,00","0,42","0,232","0,00%","0,054","0,20","1,21","-0,13","4,21","4,21","19,13%","-2,11%","2,26","5,48%","-3,86%","0,00","398.830.000,00","2,33","20,10%"
MYPK4,"31,79","-9,94","1,41","0,558","0,00%","0,394","6,04","2.926,17","-1,42","5.030,92","15,04","0,02%","-4,79%","1,19","0,02%","-14,20%","0,00","3.462.290.000,00","1,48","8,25%"
TXRX3,"41,19","-9,80","-0,57","2,100","0,00%","0,916","-0,65","79,09","-0,41","184,05","50,91","2,66%","-21,43%","0,21","1,79%","5,78%","13.829,70","-309.729.000,00","-0,75","1,90%"
AHEB6,"27,00","-9,64","63,87","1,080","0,00%","0,760","-7,21","-14,67","-1,06","-11,44","-20,23","-7,36%","-11,20%","0,72","-6,55%","-662,49%","0,00","3.612.000,00","0,00","-2,77%"
SUZB3,"71,35","-9,06","13,43","3,189","0,00%","0,954","9,93","12,33","-1,27","20,44","11,03","25,86%","-35,18%","2,20","8,71%","-148,30%","648.190.000,00","7.231.820.000,00","10,08","37,12%"
TERI3,"64,28","-8,83","0,29","0,107","0,00%","0,081","7,90","7,20","-0,26","39,56","39,56","1,49%","-1,91%","1,03","1,25%","-3,27%","0,00","3.641.000.000,00","1,43","7,94%"
ALPK3,"7,57","-8,58","2,16","2,259","0,00%","0,544","-2,41","17,34","-0,81","34,35","8,50","13,02%","-26,28%","0,25","3,29%","-25,21%","296.667,00","678.193.000,00","2,18","-39,91%"
BIOM4,"8,68","-8,31","3,07","10,019","0,00%","1,351","4,37","-11,37","-13,80","-12,27","-12,27","-88,09%","-120,62%","3,03","-18,36%","-36,96%","0,00","191.479.000,00","0,98","698,62%"
